gid,week,year,player_name,position,team_name,home_or_away,opponent_name,points,salary,dfs_site
5683,4,2019,"Hilliard, Dontrell",RB,cle,a,bal,13.4,3500.0,dk
5712,4,2019,"Jacobs, Josh",RB,oak,a,ind,12.8,5100.0,dk
5562,4,2019,"Kamara, Alvin",RB,nor,h,dal,11.9,8500.0,dk
5745,4,2019,"Armstead, Ryquell",RB,jac,a,den,11.9,3300.0,dk
5510,4,2019,"Pope, Troymaine",RB,lac,a,mia,11.4,3000.0,dk
5658,4,2019,"Smith, Ito",RB,atl,h,ten,11.1,3700.0,dk
2993,4,2019,"Yeldon, T.J.",RB,buf,h,nwe,10.8,3700.0,dk
5623,4,2019,"Hines, Nyheim",RB,ind,h,oak,10.5,4000.0,dk
2933,4,2019,"Hyde, Carlos",RB,hou,h,car,10.4,4300.0,dk
5535,4,2019,"Mixon, Joe",RB,cin,a,pit,10.3,5800.0,dk
5446,4,2019,"Drake, Kenyan",RB,mia,h,lac,10.3,4200.0,dk
2915,4,2019,"Thompson, Chris",RB,was,a,nyg,10.0,4500.0,dk
5564,4,2019,"Cohen, Tarik",RB,chi,h,min,9.8,4600.0,dk
2997,4,2019,"Johnson, Duke",RB,hou,h,car,9.8,4200.0,dk
5713,4,2019,"Montgomery, David",RB,chi,h,min,9.7,5300.0,dk
2793,4,2019,"Ingram, Mark",RB,bal,h,cle,9.1,6600.0,dk
5620,4,2019,"Freeman, Royce",RB,den,h,jac,9.0,4800.0,dk
5507,4,2019,"Barber, Peyton",RB,tam,a,lar,7.9,4300.0,dk
5714,4,2019,"Sanders, Miles",RB,phi,a,gnb,7.2,4500.0,dk
5630,4,2019,"Lindsay, Phillip",RB,den,h,jac,7.0,5200.0,dk
2874,4,2019,"Bolden, Brandon",RB,nwe,a,buf,6.4,3000.0,dk
5448,4,2019,"Prosise, C.J.",RB,sea,a,ari,6.4,4000.0,dk
5615,4,2019,"Michel, Sony",RB,nwe,a,buf,6.3,5500.0,dk
2816,4,2019,"Lewis, Dion",RB,ten,a,atl,6.0,3700.0,dk
2889,4,2019,"Bernard, Giovani",RB,cin,a,pit,5.9,4000.0,dk
5629,4,2019,"Walton, Mark",RB,mia,h,lac,5.4,3000.0,dk
5586,4,2019,"McKissic, J.D.",RB,det,h,kan,5.1,3000.0,dk
5681,4,2019,"Edwards, Gus",RB,bal,h,cle,4.6,3600.0,dk
5449,4,2019,"Washington, DeAndre",RB,oak,a,ind,4.6,3000.0,dk
5697,4,2019,"Ogunbowale, Dare",RB,tam,a,lar,4.6,3400.0,dk
5581,4,2019,"Ham, C.J.",RB,min,a,chi,4.0,3000.0,dk
5548,4,2019,"Mack, Marlon",RB,ind,h,oak,3.9,6100.0,dk
5625,4,2019,"Wilkins, Jordan",RB,ind,h,oak,3.8,3200.0,dk
5517,4,2019,"Vitale, Dan",RB,gnb,h,phi,3.8,3000.0,dk
5719,4,2019,"Hill, Justice",RB,bal,h,cle,3.7,3500.0,dk
5619,4,2019,"Edmonds, Chase",RB,ari,h,sea,3.7,3600.0,dk
2995,4,2019,"Abdullah, Ameer",RB,min,a,chi,3.4,3000.0,dk
5504,4,2019,"Watt, Derek",RB,lac,a,mia,3.1,3000.0,dk
2899,4,2019,"Murray, Latavius",RB,nor,h,dal,3.0,3900.0,dk
5490,4,2019,"Richard, Jalen",RB,oak,a,ind,2.8,4000.0,dk
2553,4,2019,"Peterson, Adrian",RB,was,a,nyg,2.8,4300.0,dk
5473,4,2019,"Smallwood, Wendell",RB,was,a,nyg,2.4,3100.0,dk
5742,4,2019,"Johnson, Ty",RB,det,h,kan,2.4,3000.0,dk
5720,4,2019,"Mattison, Alexander",RB,min,a,chi,2.3,3900.0,dk
5768,4,2019,"Hilliman, Jon",RB,nyg,h,was,2.3,0.0,dk
2890,4,2019,"Burkhead, Rex",RB,nwe,a,buf,1.7,4400.0,dk
5741,4,2019,"Bawden, Nick",RB,det,h,kan,1.4,3000.0,dk
5441,4,2019,"Brown, Malcolm",RB,lar,h,tam,1.4,4400.0,dk
2912,4,2019,"Line, Zach",RB,nor,h,dal,1.3,3000.0,dk
5588,4,2019,"Penny, Elijhaa",RB,nyg,h,was,1.2,4300.0,dk
5541,4,2019,"Williams, Jamaal",RB,gnb,h,phi,1.0,4300.0,dk
5628,4,2019,"Ballage, Kalen",RB,mia,h,lac,0.7,3800.0,dk
2484,4,2019,"Sproles, Darren",RB,phi,a,gnb,0.4,3500.0,dk
5740,4,2019,"Snell, Benny",RB,pit,h,cin,0.1,3300.0,dk
5764,4,2019,"Ingold, Alec",RB,oak,a,ind,0.1,3000.0,dk
5744,4,2019,"Thompson, Darwin",RB,kan,a,det,0.0,4300.0,dk
5662,4,2019,"Boone, Mike",RB,min,a,chi,0.0,3000.0,dk
5483,4,2019,"Washington, Dwayne",RB,nor,h,dal,0.0,3000.0,dk
5735,4,2019,"Bonnafon, Reggie",RB,car,a,hou,0.0,3000.0,dk
5663,4,2019,"Bellore, Nick",RB,sea,a,ari,0.0,3000.0,dk
5718,4,2019,"Pollard, Tony",RB,dal,a,nor,0.0,4600.0,dk
5762,4,2019,"Gillaspia, Cullen",RB,hou,h,car,0.0,3000.0,dk
5495,4,2019,"Foster, D.J.",RB,ari,h,sea,0.0,3000.0,dk
5737,4,2019,"Cox, Chandler",RB,mia,h,lac,0.0,3000.0,dk
2822,4,2019,"Sherman, Anthony",RB,kan,a,det,0.0,3000.0,dk
5746,4,2019,"Johnson, D'Ernest",RB,cle,a,bal,0.0,3000.0,dk
5763,4,2019,"Howell, Buddy",RB,hou,h,car,0.0,3000.0,dk
5468,4,2019,"Booker, Devontae",RB,den,h,jac,0.0,3100.0,dk
5738,4,2019,"Homer, Travis",RB,sea,a,ari,0.0,3000.0,dk
5492,4,2019,"Smith, Keith",RB,atl,h,ten,0.0,3000.0,dk
5644,4,2019,"Armah, Alex",RB,car,a,hou,0.0,3000.0,dk
5470,4,2019,"Ervin, Tyler",RB,jac,a,den,0.0,3000.0,dk
2820,4,2019,"Jones, Taiwan",RB,hou,h,car,0.0,3000.0,dk
2805,4,2019,"DiMarco, Patrick",RB,buf,h,nwe,0.0,3000.0,dk
5538,4,2019,"Perine, Samaje",RB,cin,a,pit,0.0,3500.0,dk
5743,4,2019,"Ricard, Patrick",RB,bal,h,cle,0.0,3000.0,dk
5482,4,2019,"Janovich, Andy",RB,den,h,jac,0.0,3000.0,dk
5723,4,2019,"Scarlett, Jordan",RB,car,a,hou,0.0,3100.0,dk
5716,4,2019,"Henderson, Darrell",RB,lar,h,tam,0.0,3500.0,dk
5583,4,2019,"Clement, Corey",RB,phi,a,gnb,0.0,3000.0,dk
2959,4,2019,"Fluellen, David",RB,ten,a,atl,0.0,3000.0,dk
5626,4,2019,"Logan, T.J.",RB,tam,a,lar,0.0,3000.0,dk
2913,4,2019,"Olawale, Jamize",RB,dal,a,nor,0.0,3000.0,dk
5608,4,2019,"Hill, Brian",RB,atl,h,ten,0.0,3000.0,dk
5579,4,2019,"Godwin, Chris",WR,tam,a,lar,44.2,6000.0,dk
5217,4,2019,"Woods, Robert",WR,lar,h,tam,32.4,6100.0,dk
5263,4,2019,"Adams, Davante",WR,gnb,h,phi,31.0,7500.0,dk
5552,4,2019,"Kupp, Cooper",WR,lar,h,tam,29.9,6500.0,dk
5335,4,2019,"Landry, Jarvis",WR,cle,a,bal,27.7,5100.0,dk
5728,4,2019,"Brown, A.J.",WR,ten,a,atl,24.4,3700.0,dk
5637,4,2019,"Sutton, Courtland",WR,den,h,jac,24.2,4600.0,dk
5554,4,2019,"Golladay, Kenny",WR,det,h,kan,23.7,5900.0,dk
5550,4,2019,"Davis, Corey",WR,ten,a,atl,20.1,4200.0,dk
5424,4,2019,"Diggs, Stefon",WR,min,a,chi,19.8,5500.0,dk
5253,4,2019,"Evans, Mike",WR,tam,a,lar,18.9,7100.0,dk
5754,4,2019,"Johnson, Diontae",WR,pit,h,cin,18.7,4400.0,dk
5459,4,2019,"Thomas, Michael",WR,nor,h,dal,18.5,7000.0,dk
3983,4,2019,"Sanders, Emmanuel",WR,den,h,jac,18.4,4900.0,dk
5159,4,2019,"Sanu, Mohamed",WR,atl,h,ten,18.1,4100.0,dk
5380,4,2019,"Parker, DeVante",WR,mia,h,lac,17.0,4100.0,dk
5456,4,2019,"Shepard, Sterling",WR,nyg,h,was,16.9,5800.0,dk
5511,4,2019,"Allison, Geronimo",WR,gnb,h,phi,14.9,4500.0,dk
5258,4,2019,"Robinson, Allen",WR,chi,h,min,14.7,5600.0,dk
5163,4,2019,"Beasley, Cole",WR,buf,h,nwe,14.5,4700.0,dk
5287,4,2019,"Snead, Willie",WR,bal,h,cle,14.1,4400.0,dk
5500,4,2019,"Rogers, Chester",WR,ind,h,oak,13.8,3100.0,dk
5498,4,2019,"Davis, Trevor",WR,oak,a,ind,13.4,3000.0,dk
5255,4,2019,"Cooks, Brandin",WR,lar,h,tam,13.1,6200.0,dk
5153,4,2019,"Jeffery, Alshon",WR,phi,a,gnb,12.8,6100.0,dk
5432,4,2019,"Williams, Tyrell",WR,oak,a,ind,12.6,5700.0,dk
5097,4,2019,"Inman, Dontrelle",WR,lac,a,mia,12.6,3000.0,dk
5748,4,2019,"Boykin, Miles",WR,bal,h,cle,12.2,3000.0,dk
5264,4,2019,"Brown, John",WR,buf,h,nwe,11.9,5300.0,dk
5603,4,2019,"Westbrook, Dede",WR,jac,a,den,11.6,5500.0,dk
5647,4,2019,"Pascal, Zach",WR,ind,h,oak,11.2,4500.0,dk
5188,4,2019,"Wright, Jarius",WR,car,a,hou,10.9,3000.0,dk
5168,4,2019,"Jones, Marvin",WR,det,h,kan,10.7,5400.0,dk
5198,4,2019,"Allen, Keenan",WR,lac,a,mia,9.8,7600.0,dk
5376,4,2019,"Cooper, Amari",WR,dal,a,nor,9.8,7300.0,dk
3501,4,2019,"Fitzgerald, Larry",WR,ari,h,sea,9.7,5600.0,dk
5671,4,2019,"Wims, Javon",WR,chi,h,min,9.6,3400.0,dk
5089,4,2019,"Jones, Julio",WR,atl,h,ten,9.3,7800.0,dk
5386,4,2019,"Lockett, Tyler",WR,sea,a,ari,9.1,6300.0,dk
5696,4,2019,"Tate, Auden",WR,cin,a,pit,9.0,3200.0,dk
5640,4,2019,"Hamilton, DaeSean",WR,den,h,jac,8.7,3600.0,dk
5755,4,2019,"Williams, Preston",WR,mia,h,lac,8.6,3900.0,dk
5659,4,2019,"Chark, D.J.",WR,jac,a,den,8.4,5100.0,dk
5636,4,2019,"Kirk, Christian",WR,ari,h,sea,8.3,5100.0,dk
5206,4,2019,"Hopkins, DeAndre",WR,hou,h,car,8.1,7700.0,dk
5229,4,2019,"Brown, Jaron",WR,sea,a,ari,8.0,3400.0,dk
5656,4,2019,"Valdes-Scantling, Marquez",WR,gnb,h,phi,7.7,4800.0,dk
5408,4,2019,"Roberts, Seth",WR,bal,h,cle,7.6,3000.0,dk
5165,4,2019,"Gordon, Josh",WR,nwe,a,buf,7.6,5900.0,dk
5515,4,2019,"Robinson, Demarcus",WR,kan,a,det,7.5,5200.0,dk
5747,4,2019,"Johnson, Olabisi",WR,min,a,chi,7.5,3000.0,dk
5252,4,2019,"Watkins, Sammy",WR,kan,a,det,7.4,6700.0,dk
5633,4,2019,"Moore, D.J.",WR,car,a,hou,7.4,5600.0,dk
5125,4,2019,"Cobb, Randall",WR,dal,a,nor,7.1,4400.0,dk
3826,4,2019,"Edelman, Julian",WR,nwe,a,buf,7.0,6500.0,dk
5595,4,2019,"Hall, Marvin",WR,det,h,kan,6.7,3100.0,dk
5558,4,2019,"Ross, John",WR,cin,a,pit,6.6,4900.0,dk
5729,4,2019,"Campbell, Parris",WR,ind,h,oak,6.5,4900.0,dk
5455,4,2019,"Boyd, Tyler",WR,cin,a,pit,6.3,6200.0,dk
5556,4,2019,"Samuel, Curtis",WR,car,a,hou,6.3,4600.0,dk
5631,4,2019,"Ridley, Calvin",WR,atl,h,ten,6.2,5000.0,dk
5730,4,2019,"Brown, Marquise",WR,bal,h,cle,6.2,5800.0,dk
5454,4,2019,"Fuller, Will",WR,hou,h,car,5.3,4500.0,dk
3670,4,2019,"Ginn Jr., Ted",WR,nor,h,dal,4.9,3800.0,dk
5399,4,2019,"Davis, Geremy",WR,lac,a,mia,4.5,3000.0,dk
5553,4,2019,"Smith-Schuster, JuJu",WR,pit,h,cin,4.5,6600.0,dk
5260,4,2019,"Richardson, Paul",WR,was,a,nyg,4.4,3700.0,dk
5212,4,2019,"Stills, Kenny",WR,hou,h,car,4.4,4200.0,dk
5773,4,2019,"Patton, Andre",WR,lac,a,mia,4.2,0.0,dk
5323,4,2019,"Beckham Jr., Odell",WR,cle,a,bal,4.0,7300.0,dk
5384,4,2019,"Dorsett, Phillip",WR,nwe,a,buf,3.9,4700.0,dk
5731,4,2019,"Johnson, KeeSean",WR,ari,h,sea,3.9,3200.0,dk
5761,4,2019,"Renfrow, Hunter",WR,oak,a,ind,3.8,3800.0,dk
5412,4,2019,"Humphries, Adam",WR,ten,a,atl,3.5,4000.0,dk
5751,4,2019,"Harmon, Kelvin",WR,was,a,nyg,3.4,3000.0,dk
5767,4,2019,"Slayton, Darius",WR,nyg,h,was,3.3,3200.0,dk
5582,4,2019,"Reynolds, Josh",WR,lar,h,tam,3.2,3100.0,dk
5632,4,2019,"Miller, Anthony",WR,chi,h,min,3.1,3700.0,dk
5670,4,2019,"Coutee, Keke",WR,hou,h,car,3.1,3100.0,dk
5652,4,2019,"Quinn, Trey",WR,was,a,nyg,3.0,3000.0,dk
5706,4,2019,"Ford, Isaiah",WR,mia,h,lac,2.9,0.0,dk
5570,4,2019,"Cole, Keelan",WR,jac,a,den,2.9,3500.0,dk
5385,4,2019,"Conley, Chris",WR,jac,a,den,2.7,4000.0,dk
5333,4,2019,"Thielen, Adam",WR,min,a,chi,2.6,6600.0,dk
5699,4,2019,"Sherfield, Trent",WR,ari,h,sea,2.5,3000.0,dk
5557,4,2019,"Jones, Zay",WR,buf,h,nwe,2.4,3100.0,dk
5606,4,2019,"Wilson, Bobo",WR,tam,a,lar,2.4,3000.0,dk
5770,4,2019,"Doss, Keelan",WR,oak,a,ind,2.4,3000.0,dk
5578,4,2019,"Hollins, Mack",WR,phi,a,gnb,2.3,3500.0,dk
5759,4,2019,"Pringle, Byron",WR,kan,a,det,2.3,3000.0,dk
5690,4,2019,"Watson, Justin",WR,tam,a,lar,2.3,3000.0,dk
5769,4,2019,"Davis, Robert",WR,was,a,nyg,2.1,3000.0,dk
5678,4,2019,"Ratley, Damion",WR,cle,a,bal,2.0,3500.0,dk
5655,4,2019,"Moore, David",WR,sea,a,ari,1.9,3400.0,dk
5727,4,2019,"Hardman, Mecole",WR,kan,a,det,1.9,5100.0,dk
5756,4,2019,"Willis, Damion",WR,cin,a,pit,1.8,3000.0,dk
5765,4,2019,"Spencer, Diontae",WR,den,h,jac,1.8,3000.0,dk
5199,4,2019,"Austin, Tavon",WR,dal,a,nor,1.8,3000.0,dk
5208,4,2019,"Patterson, Cordarrelle",WR,chi,h,min,1.7,3600.0,dk
5167,4,2019,"Hogan, Chris",WR,car,a,hou,1.6,3000.0,dk
5725,4,2019,"Metcalf, D.K.",WR,sea,a,ari,1.6,4800.0,dk
5433,4,2019,"Jennings, Darius",WR,ten,a,atl,1.6,3000.0,dk
3978,4,2019,"Roberts, Andre",WR,buf,h,nwe,1.6,3000.0,dk
5256,4,2019,"Lee, Marqise",WR,jac,a,den,1.5,4300.0,dk
5486,4,2019,"Grant, Jakeem",WR,mia,h,lac,1.4,3500.0,dk
5353,4,2019,"Fowler, Bennie",WR,nyg,h,was,1.3,3500.0,dk
5760,4,2019,"Harris, Deonte",WR,nor,h,dal,1.0,3100.0,dk
5734,4,2019,"Isabella, Andy",WR,ari,h,sea,0.5,3100.0,dk
5461,4,2019,"Sharpe, Tajae",WR,ten,a,atl,0.0,3200.0,dk
5648,4,2019,"Carr, Austin",WR,nor,h,dal,0.0,3000.0,dk
5479,4,2019,"Moore, Chris",WR,bal,h,cle,0.0,3400.0,dk
5752,4,2019,"Olszewski, Gunner",WR,nwe,a,buf,0.0,3000.0,dk
5480,4,2019,"Erickson, Alex",WR,cin,a,pit,0.0,3200.0,dk
5702,4,2019,"Turner, Malik",WR,sea,a,ari,0.0,3700.0,dk
5344,4,2019,"Moncrief, Donte",WR,pit,h,cin,0.0,3600.0,dk
5680,4,2019,"Gage, Russell",WR,atl,h,ten,0.0,3000.0,dk
5766,4,2019,"Wilson, Cedrick",WR,dal,a,nor,0.0,3000.0,dk
5378,4,2019,"Agholor, Nelson",WR,phi,a,gnb,0.0,5500.0,dk
2958,4,2019,"Thomas, De'Anthony",WR,kan,a,det,0.0,3000.0,dk
5503,4,2019,"Thomas, Mike",WR,lar,h,tam,0.0,3000.0,dk
5602,4,2019,"Natson, JoJo",WR,lar,h,tam,0.0,3000.0,dk
5772,4,2019,"Miller, Scott",WR,tam,a,lar,0.0,3000.0,dk
5711,4,2019,"Lazard, Allen",WR,gnb,h,phi,0.0,3000.0,dk
5421,4,2019,"Smith, Devin",WR,dal,a,nor,0.0,3700.0,dk
5268,4,2019,"Latimer, Cody",WR,nyg,h,was,0.0,3600.0,dk
5753,4,2019,"Sims Jr., Steven",WR,was,a,nyg,0.0,3000.0,dk
5750,4,2019,"Cain, Deon",WR,ind,h,oak,0.0,3200.0,dk
5555,4,2019,"Taylor, Taywan",WR,cle,a,bal,0.0,3000.0,dk
5635,4,2019,"Washington, James",WR,pit,h,cin,0.0,4300.0,dk
5675,4,2019,"Hodge, KhaDarel",WR,cle,a,bal,0.0,3000.0,dk
5453,4,2019,"Treadwell, Laquon",WR,min,a,chi,0.0,3000.0,dk
3760,4,2019,"Slater, Matthew",WR,nwe,a,buf,0.0,3000.0,dk
5654,4,2019,"Carter, DeAndre",WR,hou,h,car,0.0,3100.0,dk
5732,4,2019,"Arcega-Whiteside, JJ",WR,phi,a,gnb,0.0,4000.0,dk
5379,4,2019,"Perriman, Breshad",WR,tam,a,lar,0.0,3200.0,dk
5491,4,2019,"Holton, Johnny",WR,pit,h,cin,0.0,3000.0,dk
5518,4,2019,"Core, Cody",WR,nyg,h,was,0.0,3000.0,dk
5458,4,2019,"Jones, T.J.",WR,nyg,h,was,0.0,3000.0,dk
5574,4,2019,"McKenzie, Isaiah",WR,buf,h,nwe,0.0,3100.0,dk
5749,4,2019,"Meyers, Jakobi",WR,nwe,a,buf,0.0,3500.0,dk
5665,4,2019,"McCloud, Ray-Ray",WR,car,a,hou,0.0,3000.0,dk
5774,4,2019,"Shepherd, Darrius",WR,gnb,h,phi,0.0,3000.0,dk
5771,4,2019,"Humphrey, Lil'Jordan",WR,nor,h,dal,0.0,3100.0,dk
5387,4,2019,"Hardy, Justin",WR,atl,h,ten,0.0,3000.0,dk
5569,4,2019,"Switzer, Ryan",WR,pit,h,cin,0.0,3100.0,dk
4677,4,2019,"Hooper, Austin",TE,atl,h,ten,25.0,4300.0,dk
4727,4,2019,"Dissly, Will",TE,sea,a,ari,18.7,3600.0,dk
4492,4,2019,"Graham, Jimmy",TE,gnb,h,phi,18.1,3700.0,dk
4712,4,2019,"Seals-Jones, Ricky",TE,cle,a,bal,17.2,2800.0,dk
4582,4,2019,"Kelce, Travis",TE,kan,a,det,15.5,7200.0,dk
4705,4,2019,"Everett, Gerald",TE,lar,h,tam,15.4,3200.0,dk
4569,4,2019,"Ertz, Zach",TE,phi,a,gnb,13.5,6200.0,dk
4721,4,2019,"Andrews, Mark",TE,bal,h,cle,13.1,5000.0,dk
4648,4,2019,"Brate, Cameron",TE,tam,a,lar,12.6,2800.0,dk
5419,4,2019,"Waller, Darren",TE,oak,a,ind,12.3,5200.0,dk
4594,4,2019,"Doyle, Jack",TE,ind,h,oak,12.2,3700.0,dk
4760,4,2019,"Moreau, Foster",TE,oak,a,ind,12.0,2500.0,dk
4601,4,2019,"Ebron, Eric",TE,ind,h,oak,11.8,4000.0,dk
4749,4,2019,"Hockenson, T.J.",TE,det,h,kan,11.7,3300.0,dk
4748,4,2019,"Fant, Noah",TE,den,h,jac,11.1,2600.0,dk
4725,4,2019,"Goedert, Dallas",TE,phi,a,gnb,9.6,2800.0,dk
4701,4,2019,"Engram, Evan",TE,nyg,h,was,9.4,5700.0,dk
4664,4,2019,"O'Shaughnessy, James",TE,jac,a,den,8.8,3000.0,dk
4750,4,2019,"Knox, Dawson",TE,buf,h,nwe,8.8,2900.0,dk
4680,4,2019,"Higbee, Tyler",TE,lar,h,tam,8.1,3200.0,dk
4262,4,2019,"Witten, Jason",TE,dal,a,nor,8.0,3900.0,dk
4733,4,2019,"Jarwin, Blake",TE,dal,a,nor,7.9,2800.0,dk
4700,4,2019,"Howard, O.J.",TE,tam,a,lar,6.3,3900.0,dk
4764,4,2019,"Yelder, Deon",TE,kan,a,det,6.3,2500.0,dk
4720,4,2019,"Hurst, Hayden",TE,bal,h,cle,5.9,3300.0,dk
4586,4,2019,"Hill, Josh",TE,nor,h,dal,5.9,2600.0,dk
4538,4,2019,"Kendricks, Lance",TE,lac,a,mia,5.7,2600.0,dk
1463,4,2019,"Thomas, Logan",TE,det,h,kan,5.5,2500.0,dk
4554,4,2019,"Ellison, Rhett",TE,nyg,h,was,5.4,2600.0,dk
4729,4,2019,"Akins, Jordan",TE,hou,h,car,5.1,3100.0,dk
4437,4,2019,"Cook, Jared",TE,nor,h,dal,5.1,3600.0,dk
4688,4,2019,"Vannett, Nick",TE,pit,h,cin,4.8,2700.0,dk
4568,4,2019,"Eifert, Tyler",TE,cin,a,pit,4.7,3200.0,dk
4668,4,2019,"Swaim, Geoff",TE,jac,a,den,4.7,2900.0,dk
4578,4,2019,"Willson, Luke",TE,sea,a,ari,4.6,0.0,dk
4324,4,2019,"Lewis, Marcedes",TE,gnb,h,phi,3.9,2500.0,dk
4618,4,2019,"Burton, Trey",TE,chi,h,min,3.6,3800.0,dk
4709,4,2019,"Shaheen, Adam",TE,chi,h,min,3.3,3100.0,dk
4650,4,2019,"Williams, Maxx",TE,ari,h,sea,3.1,2500.0,dk
4714,4,2019,"Sprinkle, Jeremy",TE,was,a,nyg,3.0,2500.0,dk
4753,4,2019,"Brown, Pharaoh",TE,cle,a,bal,2.8,2500.0,dk
4368,4,2019,"Olsen, Greg",TE,car,a,hou,2.5,4200.0,dk
4537,4,2019,"Rudolph, Kyle",TE,min,a,chi,2.2,3500.0,dk
4609,4,2019,"Fells, Darren",TE,hou,h,car,2.2,2800.0,dk
4746,4,2019,"Culkin, Sean",TE,lac,a,mia,2.2,2500.0,dk
4744,4,2019,"Tonyan, Robert",TE,gnb,h,phi,2.1,2500.0,dk
4661,4,2019,"O'Leary, Nick",TE,jac,a,den,1.9,2500.0,dk
4660,4,2019,"Boyle, Nick",TE,bal,h,cle,1.9,2900.0,dk
4763,4,2019,"Holtz, J.P.",TE,chi,h,min,1.7,2500.0,dk
4706,4,2019,"Smith, Jonnu",TE,ten,a,atl,1.5,2800.0,dk
4323,4,2019,"Davis, Vernon",TE,was,a,nyg,1.5,3400.0,dk
4757,4,2019,"Smith Jr., Irv",TE,min,a,chi,1.5,2900.0,dk
4360,4,2019,"Walker, Delanie",TE,ten,a,atl,1.4,4800.0,dk
4543,4,2019,"Clay, Charles",TE,ari,h,sea,1.3,2600.0,dk
4391,4,2019,"Harris, Clark",TE,cin,a,pit,0.0,2500.0,dk
4697,4,2019,"Manhertz, Chris",TE,car,a,hou,0.0,2500.0,dk
4653,4,2019,"James, Jesse",TE,det,h,kan,0.0,2600.0,dk
4751,4,2019,"Izzo, Ryan",TE,nwe,a,buf,0.0,2500.0,dk
4761,4,2019,"Beck, Andrew",TE,den,h,jac,0.0,2500.0,dk
4716,4,2019,"Auclair, Antony",TE,tam,a,lar,0.0,2500.0,dk
4759,4,2019,"Winchester, James",TE,kan,a,det,0.0,2500.0,dk
4752,4,2019,"Sweeney, Tommy",TE,buf,h,nwe,0.0,2500.0,dk
4711,4,2019,"Carter, Cethan",TE,cin,a,pit,0.0,2500.0,dk
4742,4,2019,"Schultz, Dalton",TE,dal,a,nor,0.0,2500.0,dk
4730,4,2019,"Thomas, Ian",TE,car,a,hou,0.0,2600.0,dk
4599,4,2019,"Carrier, Derek",TE,oak,a,ind,0.0,2500.0,dk
4642,4,2019,"Harris, Demetrius",TE,cle,a,bal,0.0,2500.0,dk
4719,4,2019,"Gesicki, Mike",TE,mia,h,lac,0.0,2600.0,dk
4656,4,2019,"Uzomah, C.J.",TE,cin,a,pit,0.0,2600.0,dk
4756,4,2019,"Sample, Drew",TE,cin,a,pit,0.0,2500.0,dk
4676,4,2019,"Heuerman, Jeff",TE,den,h,jac,0.0,2600.0,dk
4535,4,2019,"Smith, Lee",TE,buf,h,nwe,0.0,2500.0,dk
4674,4,2019,"LaCosse, Matt",TE,nwe,a,buf,0.0,2700.0,dk
4690,4,2019,"DeValve, Seth",TE,jac,a,den,0.0,2500.0,dk
4736,4,2019,"Alie-Cox, Mo",TE,ind,h,oak,0.0,2500.0,dk
4669,4,2019,"Pruitt, MyCole",TE,ten,a,atl,0.0,2500.0,dk
4666,4,2019,"Bell, Blake",TE,kan,a,det,0.0,2500.0,dk
4755,4,2019,"Ellis, Alex",TE,phi,a,gnb,0.0,2500.0,dk
4532,4,2019,"Stocker, Luke",TE,atl,h,ten,0.0,2500.0,dk
4691,4,2019,"Braunecker, Ben",TE,chi,h,min,0.0,2900.0,dk
4737,4,2019,"Smythe, Durham",TE,mia,h,lac,0.0,2600.0,dk
4732,4,2019,"Conklin, Tyler",TE,min,a,chi,0.0,2500.0,dk
7018,4,2019,New England,Def,nwe,a,buf,25.0,3700.0,dk
7020,4,2019,New York G,Def,nyg,h,was,24.0,3600.0,dk
7024,4,2019,Pittsburgh,Def,pit,h,cin,19.0,3200.0,dk
7006,4,2019,Chicago,Def,chi,h,min,17.0,3400.0,dk
7028,4,2019,Seattle,Def,sea,a,ari,16.0,3300.0,dk
7029,4,2019,Tampa Bay,Def,tam,a,lar,15.0,2100.0,dk
7005,4,2019,Carolina,Def,car,a,hou,14.0,2300.0,dk
7015,4,2019,Kansas City,Def,kan,a,det,13.0,3000.0,dk
7019,4,2019,New Orleans,Def,nor,h,dal,11.0,2500.0,dk
7009,4,2019,Dallas,Def,dal,a,nor,11.0,3000.0,dk
7030,4,2019,Tennessee,Def,ten,a,atl,11.0,2600.0,dk
7026,4,2019,LA Chargers,Def,lac,a,mia,11.0,3800.0,dk
7022,4,2019,Oakland,Def,oak,a,ind,10.0,2700.0,dk
7032,4,2019,Houston,Def,hou,h,car,10.0,3100.0,dk
7008,4,2019,Cleveland,Def,cle,a,bal,10.0,2500.0,dk
7031,4,2019,Washington,Def,was,a,nyg,9.0,2800.0,dk
7025,4,2019,LA Rams,Def,lar,h,tam,6.0,3500.0,dk
7010,4,2019,Denver,Def,den,h,jac,5.0,2900.0,dk
7023,4,2019,Philadelphia,Def,phi,a,gnb,5.0,2900.0,dk
7011,4,2019,Detroit,Def,det,h,kan,5.0,2200.0,dk
7001,4,2019,Arizona,Def,ari,h,sea,4.0,2400.0,dk
7004,4,2019,Buffalo,Def,buf,h,nwe,3.0,2600.0,dk
7013,4,2019,Indianapolis,Def,ind,h,oak,3.0,3100.0,dk
7007,4,2019,Cincinnati,Def,cin,a,pit,2.0,2600.0,dk
7014,4,2019,Jacksonville,Def,jac,a,den,2.0,3700.0,dk
7017,4,2019,Minnesota,Def,min,a,chi,2.0,3400.0,dk
7002,4,2019,Atlanta,Def,atl,h,ten,0.0,2900.0,dk
7016,4,2019,Miami,Def,mia,h,lac,0.0,2000.0,dk
7012,4,2019,Green Bay,Def,gnb,h,phi,-1.0,3100.0,dk
