gid,week,year,player_name,position,team_name,home_or_away,opponent_name,points,salary,dfs_site
4642,3,2018,"Harris, Demetrius",TE,kan,h,sfo,7.8,4200.0,fd
4618,3,2018,"Burton, Trey",TE,chi,a,ari,7.5,5700.0,fd
4668,3,2018,"Swaim, Geoff",TE,dal,a,sea,7.2,4000.0,fd
4494,3,2018,"Gronkowski, Rob",TE,nwe,a,det,7.1,8100.0,fd
4492,3,2018,"Graham, Jimmy",TE,gnb,a,was,7.0,6200.0,fd
4721,3,2018,"Andrews, Mark",TE,bal,h,den,6.9,4000.0,fd
4731,3,2018,"Thomas, Jordan",TE,hou,h,nyg,6.3,4000.0,fd
4270,3,2018,"Gates, Antonio",TE,lac,a,lar,6.0,4800.0,fd
4601,3,2018,"Ebron, Eric",TE,ind,a,phi,5.8,5500.0,fd
4677,3,2018,"Hooper, Austin",TE,atl,h,nor,5.8,5200.0,fd
4437,3,2018,"Cook, Jared",TE,oak,a,mia,5.6,5600.0,fd
4592,3,2018,"Griffin, Ryan",TE,hou,h,nyg,5.4,4500.0,fd
4688,3,2018,"Vannett, Nick",TE,sea,h,dal,4.7,4300.0,fd
4719,3,2018,"Gesicki, Mike",TE,mia,h,oak,4.6,4400.0,fd
4702,3,2018,"Njoku, David",TE,cle,h,nyj,4.6,5200.0,fd
4680,3,2018,"Higbee, Tyler",TE,lar,h,lac,4.5,4200.0,fd
4730,3,2018,"Thomas, Ian",TE,car,h,cin,3.5,4000.0,fd
4602,3,2018,"Seferian-Jenkins, Austin",TE,jac,h,ten,3.3,4600.0,fd
4543,3,2018,"Clay, Charles",TE,buf,a,min,2.8,4800.0,fd
4701,3,2018,"Engram, Evan",TE,nyg,a,hou,2.4,5800.0,fd
4729,3,2018,"Akins, Jordan",TE,hou,h,nyg,2.3,4000.0,fd
4586,3,2018,"Hill, Josh",TE,nor,a,atl,2.2,4100.0,fd
4692,3,2018,"Derby, A.J.",TE,mia,h,oak,2.1,4400.0,fd
4652,3,2018,"Kroft, Tyler",TE,cin,a,car,2.1,4500.0,fd
4578,3,2018,"Willson, Luke",TE,det,h,nwe,2.0,4500.0,fd
4704,3,2018,"Tomlinson, Eric",TE,nyj,a,cle,1.9,4000.0,fd
4722,3,2018,"Butt, Jake",TE,den,a,bal,1.8,4800.0,fd
4676,3,2018,"Heuerman, Jeff",TE,den,a,bal,1.7,4400.0,fd
4513,3,2018,"Paulsen, Logan",TE,atl,h,nor,1.6,4100.0,fd
4532,3,2018,"Stocker, Luke",TE,ten,a,jac,1.6,4000.0,fd
4693,3,2018,"Perkins, Joshua",TE,phi,h,ind,1.5,4000.0,fd
4706,3,2018,"Smith, Jonnu",TE,ten,a,jac,1.4,4200.0,fd
4493,3,2018,"Gresham, Jermaine",TE,ari,h,chi,1.4,4400.0,fd
4564,3,2018,"Celek, Garrett",TE,sfo,a,kan,1.2,4500.0,fd
4653,3,2018,"James, Jesse",TE,pit,a,tam,1.2,4600.0,fd
4626,3,2018,"Swoope, Erik",TE,ind,a,phi,1.2,0.0,fd
4732,3,2018,"Conklin, Tyler",TE,min,h,buf,1.2,4100.0,fd
4542,3,2018,"Green, Virgil",TE,lac,a,lar,1.1,4300.0,fd
4650,3,2018,"Williams, Maxx",TE,bal,h,den,1.0,4300.0,fd
4734,3,2018,"Herndon, Chris",TE,nyj,a,cle,0.9,4000.0,fd
4727,3,2018,"Dissly, Will",TE,sea,h,dal,0.9,4600.0,fd
4705,3,2018,"Everett, Gerald",TE,lar,h,lac,0.8,4500.0,fd
4660,3,2018,"Boyle, Nick",TE,bal,h,den,0.7,4400.0,fd
4714,3,2018,"Sprinkle, Jeremy",TE,was,h,gnb,0.0,4000.0,fd
4576,3,2018,"Sims, Dion",TE,chi,a,ari,0.0,4300.0,fd
4733,3,2018,"Jarwin, Blake",TE,dal,a,sea,0.0,4000.0,fd
4697,3,2018,"Manhertz, Chris",TE,car,h,cin,0.0,4100.0,fd
4671,3,2018,"Lee, Khari",TE,buf,a,min,0.0,4000.0,fd
4724,3,2018,"Leggett, Jordan",TE,nyj,a,cle,0.0,4400.0,fd
4609,3,2018,"Fells, Darren",TE,cle,h,nyj,0.0,4300.0,fd
4687,3,2018,"Valles, Hakeem",TE,det,h,nwe,0.0,4000.0,fd
4716,3,2018,"Auclair, Antony",TE,tam,h,pit,0.0,4000.0,fd
4324,3,2018,"Lewis, Marcedes",TE,gnb,a,was,0.0,4500.0,fd
4664,3,2018,"O'Shaughnessy, James",TE,jac,h,ten,0.0,4000.0,fd
4620,3,2018,"Simonson, Scott",TE,nyg,a,hou,0.0,4000.0,fd
4599,3,2018,"Carrier, Derek",TE,oak,a,mia,0.0,4100.0,fd
5110,3,2018,"Paul, Niles",TE,jac,h,ten,0.0,4200.0,fd
4604,3,2018,"Grimble, Xavier",TE,pit,a,tam,0.0,4200.0,fd
4538,3,2018,"Kendricks, Lance",TE,gnb,a,was,0.0,4300.0,fd
4535,3,2018,"Smith, Lee",TE,oak,a,mia,0.0,4000.0,fd
4674,3,2018,"LaCosse, Matt",TE,den,a,bal,0.0,4000.0,fd
4669,3,2018,"Pruitt, MyCole",TE,ten,a,jac,0.0,4000.0,fd
4551,3,2018,"Allen, Dwayne",TE,nwe,a,det,0.0,4400.0,fd
4726,3,2018,"Saubert, Eric",TE,atl,h,nor,0.0,4000.0,fd
4735,3,2018,"Gathers, Rico",TE,dal,a,sea,0.0,4500.0,fd
4708,3,2018,"Daniels, Darrell",TE,sea,h,dal,0.0,4000.0,fd
2978,3,2018,"Hewitt, Ryan",TE,ind,a,phi,0.0,4000.0,fd
4682,3,2018,"Cross, Alan",TE,tam,h,pit,0.0,4000.0,fd
4718,3,2018,"Holmes, Gabe",TE,ari,h,chi,0.0,4000.0,fd
4577,3,2018,"Toilolo, Levine",TE,det,h,nwe,0.0,4300.0,fd
5436,3,2018,"Brown, Daniel",TE,chi,a,ari,0.0,4000.0,fd
4691,3,2018,"Braunecker, Ben",TE,chi,a,ari,0.0,4000.0,fd
4678,3,2018,"Wick, Cole",TE,sfo,a,kan,0.0,4000.0,fd
4561,3,2018,"Charles, Orson",TE,cle,h,nyj,0.0,4000.0,fd
6239,3,2018,"Lutz, Wil",PK,nor,a,atl,15.0,,fd
6159,3,2018,"Prater, Matt",PK,det,h,nwe,14.0,,fd
6206,3,2018,"Tucker, Justin",PK,bal,h,den,13.0,,fd
6230,3,2018,"Parkey, Cody",PK,chi,a,ari,12.0,,fd
6241,3,2018,"Fairbairn, Ka'imi",PK,hou,h,nyg,12.0,,fd
6167,3,2018,"Hauschka, Steven",PK,buf,a,min,11.0,,fd
6242,3,2018,"Rosas, Aldrick",PK,nyg,a,hou,10.0,,fd
6037,3,2018,"Vinatieri, Adam",PK,ind,a,phi,10.0,,fd
6093,3,2018,"Nugent, Mike",PK,oak,a,mia,10.0,,fd
6429,3,2018,"Maher, Brett",PK,dal,a,sea,9.0,,fd
6229,3,2018,"Catanzaro, Chandler",PK,tam,h,pit,9.0,,fd
6169,3,2018,"Succop, Ryan",PK,ten,a,jac,9.0,,fd
6430,3,2018,"Joseph, Greg",PK,cle,h,nyj,8.0,,fd
6422,3,2018,"Elliott, Jake",PK,phi,h,ind,8.0,,fd
6172,3,2018,"Gano, Graham",PK,car,h,cin,8.0,,fd
6423,3,2018,"Butker, Harrison",PK,kan,h,sfo,8.0,,fd
6233,3,2018,"Lambo, Josh",PK,jac,h,ten,7.0,,fd
6096,3,2018,"Gould, Robbie",PK,sfo,a,kan,7.0,,fd
6209,3,2018,"Hopkins, Dustin",PK,was,h,gnb,7.0,,fd
6048,3,2018,"Janikowski, Sebastian",PK,sea,h,dal,7.0,,fd
6225,3,2018,"Boswell, Chris",PK,pit,a,tam,6.0,,fd
6104,3,2018,"Crosby, Mason",PK,gnb,a,was,6.0,,fd
6236,3,2018,"Myers, Jason",PK,nyj,a,cle,5.0,,fd
6211,3,2018,"Sturgis, Caleb",PK,lac,a,lar,5.0,,fd
6426,3,2018,"Ficken, Sam",PK,lar,h,lac,5.0,,fd
6098,3,2018,"Gostkowski, Stephen",PK,nwe,a,det,4.0,,fd
6427,3,2018,"Sanders, Jason",PK,mia,h,oak,4.0,,fd
6071,3,2018,"Bryant, Matt",PK,atl,h,nor,3.0,,fd
6203,3,2018,"Bullock, Randy",PK,cin,a,car,3.0,,fd
6227,3,2018,"McManus, Brandon",PK,den,a,bal,2.0,,fd
6016,3,2018,"Dawson, Phil",PK,ari,h,chi,2.0,,fd
7004,3,2018,Buffalo,Def,buf,a,min,17.0,3000.0,fd
7024,3,2018,Pittsburgh,Def,pit,a,tam,17.0,3900.0,fd
7028,3,2018,Seattle,Def,sea,h,dal,15.0,4400.0,fd
7025,3,2018,LA Rams,Def,lar,h,lac,14.0,4700.0,fd
7006,3,2018,Chicago,Def,chi,a,ari,13.0,4300.0,fd
7030,3,2018,Tennessee,Def,ten,a,jac,12.0,4000.0,fd
7005,3,2018,Carolina,Def,car,h,cin,10.0,4100.0,fd
7013,3,2018,Indianapolis,Def,ind,a,phi,10.0,3400.0,fd
7008,3,2018,Cleveland,Def,cle,h,nyj,9.0,3500.0,fd
7011,3,2018,Detroit,Def,det,h,nwe,8.0,3500.0,fd
7016,3,2018,Miami,Def,mia,h,oak,8.0,3700.0,fd
7001,3,2018,Arizona,Def,ari,h,chi,8.0,4000.0,fd
7014,3,2018,Jacksonville,Def,jac,h,ten,7.0,5000.0,fd
7031,3,2018,Washington,Def,was,h,gnb,7.0,3300.0,fd
7020,3,2018,New York G,Def,nyg,a,hou,7.0,3600.0,fd
7010,3,2018,Denver,Def,den,a,bal,6.0,4400.0,fd
7003,3,2018,Baltimore,Def,bal,h,den,6.0,4300.0,fd
7029,3,2018,Tampa Bay,Def,tam,h,pit,5.0,3200.0,fd
7021,3,2018,New York J,Def,nyj,a,cle,4.0,4000.0,fd
7032,3,2018,Houston,Def,hou,h,nyg,4.0,4400.0,fd
7015,3,2018,Kansas City,Def,kan,h,sfo,4.0,3700.0,fd
7026,3,2018,LA Chargers,Def,lac,a,lar,4.0,4000.0,fd
7023,3,2018,Philadelphia,Def,phi,h,ind,3.0,4400.0,fd
7017,3,2018,Minnesota,Def,min,h,buf,3.0,4900.0,fd
7018,3,2018,New England,Def,nwe,a,det,3.0,4200.0,fd
7009,3,2018,Dallas,Def,dal,a,sea,2.0,3400.0,fd
7019,3,2018,New Orleans,Def,nor,a,atl,1.0,3700.0,fd
7012,3,2018,Green Bay,Def,gnb,a,was,1.0,4100.0,fd
7022,3,2018,Oakland,Def,oak,a,mia,0.0,3800.0,fd
7007,3,2018,Cincinnati,Def,cin,a,car,0.0,4200.0,fd
7027,3,2018,San Francisco,Def,sfo,a,kan,-2.0,3300.0,fd
7002,3,2018,Atlanta,Def,atl,h,nor,-3.0,3400.0,fd
1412,3,2019,"Wilson, Russell",QB,sea,h,nor,41.34,7600.0,fd
1539,3,2019,"Jones, Daniel",QB,nyg,a,tam,34.24,6000.0,fd
1523,3,2019,"Mahomes II, Patrick",QB,kan,h,bal,27.86,9200.0,fd
1465,3,2019,"Winston, Jameis",QB,tam,h,nyg,26.5,7300.0,fd
1518,3,2019,"Watson, Deshaun",QB,hou,a,lac,25.84,8200.0,fd
1536,3,2019,"Allen, Kyle",QB,car,a,ari,24.34,6000.0,fd
1501,3,2019,"Prescott, Dak",QB,dal,h,mia,23.54,8400.0,fd
1301,3,2019,"Ryan, Matt",QB,atl,a,ind,23.46,7800.0,fd
1514,3,2019,"Wentz, Carson",QB,phi,h,det,21.66,7700.0,fd
1527,3,2019,"Jackson, Lamar",QB,bal,a,kan,21.28,8500.0,fd
1496,3,2019,"Brissett, Jacoby",QB,ind,h,atl,20.8,6800.0,fd
1519,3,2019,"Trubisky, Mitchell",QB,chi,a,was,20.44,6800.0,fd
1131,3,2019,"Brady, Tom",QB,nwe,h,nyj,20.14,7800.0,fd
1537,3,2019,"Murray, Kyler",QB,ari,h,car,19.82,7200.0,fd
1231,3,2019,"Rivers, Philip",QB,lac,h,hou,19.62,7500.0,fd
1529,3,2019,"Allen, Josh",QB,buf,h,cin,19.32,7500.0,fd
1403,3,2019,"Dalton, Andy",QB,cin,a,buf,18.06,7100.0,fd
1540,3,2019,"Minshew, Gardner",QB,jac,h,ten,17.96,6400.0,fd
1441,3,2019,"Carr, Derek",QB,oak,a,min,16.68,6700.0,fd
1439,3,2019,"Bridgewater, Teddy",QB,nor,a,sea,16.28,6800.0,fd
1490,3,2019,"Goff, Jared",QB,lar,a,cle,16.16,7500.0,fd
1466,3,2019,"Mariota, Marcus",QB,ten,a,jac,15.56,6800.0,fd
1526,3,2019,"Rudolph, Mason",QB,pit,a,sfo,15.46,6600.0,fd
1435,3,2019,"Keenum, Case",QB,was,h,chi,14.58,6800.0,fd
1252,3,2019,"Rodgers, Aaron",QB,gnb,h,den,13.3,7900.0,fd
1415,3,2019,"Cousins, Kirk",QB,min,h,oak,12.56,7200.0,fd
1340,3,2019,"Stafford, Matthew",QB,det,a,phi,12.14,6900.0,fd
1452,3,2019,"Garoppolo, Jimmy",QB,sfo,h,pit,11.38,7200.0,fd
1528,3,2019,"Mayfield, Baker",QB,cle,h,lar,10.7,7500.0,fd
1525,3,2019,"Rosen, Josh",QB,mia,a,dal,9.3,6000.0,fd
1302,3,2019,"Flacco, Joe",QB,den,a,gnb,6.02,6400.0,fd
1541,3,2019,"Falk, Luke",QB,nyj,a,nwe,2.92,6000.0,fd
1242,3,2019,"Fitzpatrick, Ryan",QB,mia,a,dal,1.16,6100.0,fd
1400,3,2019,"Taylor, Tyrod",QB,lac,h,hou,0.0,6000.0,fd
1484,3,2019,"Mannion, Sean",QB,min,h,oak,-0.2,6000.0,fd
1542,3,2019,"Stidham, Jarrett",QB,nwe,h,nyj,-0.44,6000.0,fd
2793,3,2019,"Ingram, Mark",RB,bal,a,kan,33.5,7100.0,fd
5562,3,2019,"Kamara, Alvin",RB,nor,a,sea,32.6,8000.0,fd
5630,3,2019,"Lindsay, Phillip",RB,den,a,gnb,27.0,6400.0,fd
5536,3,2019,"McCaffrey, Christian",RB,car,a,ari,26.3,8900.0,fd
5559,3,2019,"Cook, Dalvin",RB,min,h,oak,22.3,8300.0,fd
2707,3,2019,"McCoy, LeSean",RB,kan,h,bal,21.5,5500.0,fd
5718,3,2019,"Pollard, Tony",RB,dal,h,mia,20.3,5000.0,fd
5535,3,2019,"Mixon, Joe",RB,cin,a,buf,16.5,6500.0,fd
2890,3,2019,"Burkhead, Rex",RB,nwe,h,nyj,15.9,4600.0,fd
2467,3,2019,"Gore, Frank",RB,buf,h,cin,15.9,5700.0,fd
5548,3,2019,"Mack, Marlon",RB,ind,h,atl,15.8,7000.0,fd
5395,3,2019,"Johnson, David",RB,ari,h,car,15.5,7000.0,fd
5622,3,2019,"Chubb, Nick",RB,cle,h,lar,15.1,7300.0,fd
5444,3,2019,"Elliott, Ezekiel",RB,dal,h,mia,14.9,8800.0,fd
5543,3,2019,"Jones, Aaron",RB,gnb,h,den,14.8,6900.0,fd
5703,3,2019,"Wilson Jr., Jeff",RB,sfo,h,pit,13.8,5300.0,fd
5708,3,2019,"Williams, Darrel",RB,kan,h,bal,13.4,4600.0,fd
2915,3,2019,"Thompson, Chris",RB,was,h,chi,12.8,5300.0,fd
5617,3,2019,"Jones, Ronald",RB,tam,h,nyg,12.6,4900.0,fd
5534,3,2019,"Fournette, Leonard",RB,jac,h,ten,12.2,6600.0,fd
5720,3,2019,"Mattison, Alexander",RB,min,h,oak,11.8,4900.0,fd
5714,3,2019,"Sanders, Miles",RB,phi,h,det,11.6,5400.0,fd
5575,3,2019,"Ekeler, Austin",RB,lac,h,hou,11.6,7600.0,fd
5445,3,2019,"Henry, Derrick",RB,ten,a,jac,11.1,7300.0,fd
2930,3,2019,"Freeman, Devonta",RB,atl,a,ind,11.0,6200.0,fd
5621,3,2019,"Johnson, Kerryon",RB,det,a,phi,10.8,6600.0,fd
5567,3,2019,"Breida, Matt",RB,sfo,h,pit,9.8,5900.0,fd
5447,3,2019,"Howard, Jordan",RB,phi,h,det,9.7,5600.0,fd
5541,3,2019,"Williams, Jamaal",RB,gnb,h,den,9.6,5100.0,fd
5713,3,2019,"Montgomery, David",RB,chi,a,was,9.6,6000.0,fd
5620,3,2019,"Freeman, Royce",RB,den,a,gnb,9.3,5900.0,fd
2888,3,2019,"Bell, Le'Veon",RB,nyj,a,nwe,8.3,7700.0,fd
2933,3,2019,"Hyde, Carlos",RB,hou,a,lac,7.9,6000.0,fd
5681,3,2019,"Edwards, Gus",RB,bal,a,kan,7.8,5000.0,fd
5615,3,2019,"Michel, Sony",RB,nwe,h,nyj,7.1,6800.0,fd
5448,3,2019,"Prosise, C.J.",RB,sea,h,nor,6.8,4500.0,fd
5446,3,2019,"Drake, Kenyan",RB,mia,a,dal,6.7,5300.0,fd
2908,3,2019,"Juszczyk, Kyle",RB,sfo,h,pit,6.6,4500.0,fd
5507,3,2019,"Barber, Peyton",RB,tam,h,nyg,6.5,6100.0,fd
5414,3,2019,"Mostert, Raheem",RB,sfo,h,pit,5.9,6000.0,fd
5537,3,2019,"Conner, James",RB,pit,a,sfo,5.7,7400.0,fd
5614,3,2019,"Barkley, Saquon",RB,nyg,a,tam,5.7,9200.0,fd
5682,3,2019,"Jackson, Justin",RB,lac,h,hou,5.0,5800.0,fd
5623,3,2019,"Hines, Nyheim",RB,ind,h,atl,4.4,4800.0,fd
5490,3,2019,"Richard, Jalen",RB,oak,a,min,4.4,5100.0,fd
5712,3,2019,"Jacobs, Josh",RB,oak,a,min,4.4,6500.0,fd
5586,3,2019,"McKissic, J.D.",RB,det,a,phi,4.4,4500.0,fd
2992,3,2019,"Gurley, Todd",RB,lar,a,cle,4.3,6800.0,fd
2553,3,2019,"Peterson, Adrian",RB,was,h,chi,3.9,5500.0,fd
2993,3,2019,"Yeldon, T.J.",RB,buf,h,cin,3.9,4600.0,fd
5697,3,2019,"Ogunbowale, Dare",RB,tam,h,nyg,3.8,4500.0,fd
5565,3,2019,"Carson, Chris",RB,sea,h,nor,3.6,7000.0,fd
5564,3,2019,"Cohen, Tarik",RB,chi,a,was,3.4,5800.0,fd
2997,3,2019,"Johnson, Duke",RB,hou,a,lac,3.4,5400.0,fd
5628,3,2019,"Ballage, Kalen",RB,mia,a,dal,3.2,4900.0,fd
5517,3,2019,"Vitale, Dan",RB,gnb,h,den,3.2,4500.0,fd
5619,3,2019,"Edmonds, Chase",RB,ari,h,car,3.0,4900.0,fd
2874,3,2019,"Bolden, Brandon",RB,nwe,h,nyj,2.9,4500.0,fd
5662,3,2019,"Boone, Mike",RB,min,h,oak,2.8,4500.0,fd
2816,3,2019,"Lewis, Dion",RB,ten,a,jac,2.5,5000.0,fd
2889,3,2019,"Bernard, Giovani",RB,cin,a,buf,2.2,5200.0,fd
5449,3,2019,"Washington, DeAndre",RB,oak,a,min,2.2,4500.0,fd
5741,3,2019,"Bawden, Nick",RB,det,a,phi,1.5,4500.0,fd
5547,3,2019,"Gallman, Wayne",RB,nyg,a,tam,1.3,4500.0,fd
5644,3,2019,"Armah, Alex",RB,car,a,ari,1.1,4500.0,fd
5742,3,2019,"Johnson, Ty",RB,det,a,phi,1.0,4500.0,fd
2887,3,2019,"Barner, Kenjon",RB,atl,a,ind,0.9,4500.0,fd
5744,3,2019,"Thompson, Darwin",RB,kan,h,bal,0.8,4500.0,fd
5441,3,2019,"Brown, Malcolm",RB,lar,a,cle,0.7,5500.0,fd
5740,3,2019,"Snell, Benny",RB,pit,a,sfo,0.6,4500.0,fd
5735,3,2019,"Bonnafon, Reggie",RB,car,a,ari,0.5,4500.0,fd
5581,3,2019,"Ham, C.J.",RB,min,h,oak,0.5,4500.0,fd
2484,3,2019,"Sproles, Darren",RB,phi,h,det,0.4,4600.0,fd
5320,3,2019,"Davis, Mike",RB,chi,a,was,0.2,4900.0,fd
2899,3,2019,"Murray, Latavius",RB,nor,a,sea,0.2,5600.0,fd
5719,3,2019,"Hill, Justice",RB,bal,a,kan,0.1,4700.0,fd
5392,3,2019,"Montgomery, Ty",RB,nyj,a,nwe,0.1,4600.0,fd
5688,3,2019,"Samuels, Jaylen",RB,pit,a,sfo,0.0,6100.0,fd
5483,3,2019,"Washington, Dwayne",RB,nor,a,sea,0.0,4500.0,fd
5510,3,2019,"Pope, Troymaine",RB,lac,h,hou,0.0,4500.0,fd
5715,3,2019,"Harris, Damien",RB,nwe,h,nyj,0.0,5400.0,fd
5663,3,2019,"Bellore, Nick",RB,sea,h,nor,0.0,4500.0,fd
2819,3,2019,"Powell, Bilal",RB,nyj,a,nwe,0.0,4500.0,fd
5473,3,2019,"Smallwood, Wendell",RB,was,h,chi,0.0,4500.0,fd
2912,3,2019,"Line, Zach",RB,nor,a,sea,0.0,4500.0,fd
5658,3,2019,"Smith, Ito",RB,atl,a,ind,0.0,5300.0,fd
5762,3,2019,"Gillaspia, Cullen",RB,hou,a,lac,0.0,4500.0,fd
5495,3,2019,"Foster, D.J.",RB,ari,h,car,0.0,4500.0,fd
5737,3,2019,"Cox, Chandler",RB,mia,a,dal,0.0,4500.0,fd
5588,3,2019,"Penny, Elijhaa",RB,nyg,a,tam,0.0,4500.0,fd
2995,3,2019,"Abdullah, Ameer",RB,min,h,oak,0.0,4500.0,fd
2822,3,2019,"Sherman, Anthony",RB,kan,h,bal,0.0,4500.0,fd
5746,3,2019,"Johnson, D'Ernest",RB,cle,h,lar,0.0,4700.0,fd
5763,3,2019,"Howell, Buddy",RB,hou,a,lac,0.0,4500.0,fd
5468,3,2019,"Booker, Devontae",RB,den,a,gnb,0.0,4500.0,fd
5738,3,2019,"Homer, Travis",RB,sea,h,nor,0.0,4500.0,fd
5470,3,2019,"Ervin, Tyler",RB,jac,h,ten,0.0,4500.0,fd
5683,3,2019,"Hilliard, Dontrell",RB,cle,h,lar,0.0,4800.0,fd
5745,3,2019,"Armstead, Ryquell",RB,jac,h,ten,0.0,4500.0,fd
5538,3,2019,"Perine, Samaje",RB,cin,a,buf,0.0,4500.0,fd
5764,3,2019,"Ingold, Alec",RB,oak,a,min,0.0,4500.0,fd
5626,3,2019,"Logan, T.J.",RB,tam,h,nyg,0.0,4500.0,fd
2913,3,2019,"Olawale, Jamize",RB,dal,h,mia,0.0,4500.0,fd
5657,3,2019,"Cannon, Trenton",RB,nyj,a,nwe,0.0,4600.0,fd
5504,3,2019,"Watt, Derek",RB,lac,h,hou,-0.1,4500.0,fd
5625,3,2019,"Wilkins, Jordan",RB,ind,h,atl,-0.2,5100.0,fd
5253,3,2019,"Evans, Mike",WR,tam,h,nyg,41.0,7100.0,fd
5198,3,2019,"Allen, Keenan",WR,lac,h,hou,37.1,7800.0,fd
5361,3,2019,"Gabriel, Taylor",WR,chi,a,was,29.2,4800.0,fd
5552,3,2019,"Kupp, Cooper",WR,lar,a,cle,27.7,6900.0,fd
5386,3,2019,"Lockett, Tyler",WR,sea,h,nor,26.9,6600.0,fd
5376,3,2019,"Cooper, Amari",WR,dal,h,mia,23.8,7700.0,fd
5456,3,2019,"Shepard, Sterling",WR,nyg,a,tam,23.6,6000.0,fd
5089,3,2019,"Jones, Julio",WR,atl,a,ind,22.8,8300.0,fd
5168,3,2019,"Jones, Marvin",WR,det,a,phi,19.1,5400.0,fd
5333,3,2019,"Thielen, Adam",WR,min,h,oak,19.1,7000.0,fd
5378,3,2019,"Agholor, Nelson",WR,phi,h,det,19.0,4800.0,fd
5656,3,2019,"Valdes-Scantling, Marquez",WR,gnb,h,den,18.9,5300.0,fd
5260,3,2019,"Richardson, Paul",WR,was,h,chi,18.3,4700.0,fd
5727,3,2019,"Hardman, Mecole",WR,kan,h,bal,17.4,6300.0,fd
5151,3,2019,"Hilton, T.Y.",WR,ind,h,atl,16.5,7400.0,fd
5255,3,2019,"Cooks, Brandin",WR,lar,a,cle,16.0,7100.0,fd
5757,3,2019,"McLaurin, Terry",WR,was,h,chi,16.0,5700.0,fd
3826,3,2019,"Edelman, Julian",WR,nwe,h,nyj,15.7,6900.0,fd
5553,3,2019,"Smith-Schuster, JuJu",WR,pit,a,sfo,15.6,7500.0,fd
5659,3,2019,"Chark, D.J.",WR,jac,h,ten,15.6,5700.0,fd
5384,3,2019,"Dorsett, Phillip",WR,nwe,h,nyj,15.5,5000.0,fd
5459,3,2019,"Thomas, Michael",WR,nor,a,sea,13.9,8000.0,fd
5556,3,2019,"Samuel, Curtis",WR,car,a,ari,13.8,5800.0,fd
5754,3,2019,"Johnson, Diontae",WR,pit,a,sfo,13.3,4500.0,fd
5633,3,2019,"Moore, D.J.",WR,car,a,ari,12.9,6500.0,fd
5412,3,2019,"Humphries, Adam",WR,ten,a,jac,12.3,4600.0,fd
5647,3,2019,"Pascal, Zach",WR,ind,h,atl,12.3,4500.0,fd
3501,3,2019,"Fitzgerald, Larry",WR,ari,h,car,12.1,5900.0,fd
5515,3,2019,"Robinson, Demarcus",WR,kan,h,bal,11.8,6700.0,fd
5409,3,2019,"Nelson, J.J.",WR,oak,a,min,11.6,4500.0,fd
5165,3,2019,"Gordon, Josh",WR,nwe,h,nyj,11.4,6000.0,fd
5637,3,2019,"Sutton, Courtland",WR,den,a,gnb,11.2,5600.0,fd
5636,3,2019,"Kirk, Christian",WR,ari,h,car,10.9,5900.0,fd
5212,3,2019,"Stills, Kenny",WR,hou,a,lac,10.9,5100.0,fd
5163,3,2019,"Beasley, Cole",WR,buf,h,cin,10.8,5100.0,fd
5159,3,2019,"Sanu, Mohamed",WR,atl,a,ind,10.7,5300.0,fd
5432,3,2019,"Williams, Tyrell",WR,oak,a,min,10.4,6200.0,fd
5638,3,2019,"Pettis, Dante",WR,sfo,h,pit,10.0,4600.0,fd
5696,3,2019,"Tate, Auden",WR,cin,a,buf,9.8,4500.0,fd
5455,3,2019,"Boyd, Tyler",WR,cin,a,buf,9.7,6600.0,fd
5206,3,2019,"Hopkins, DeAndre",WR,hou,a,lac,9.7,8900.0,fd
5767,3,2019,"Slayton, Darius",WR,nyg,a,tam,9.7,4500.0,fd
5258,3,2019,"Robinson, Allen",WR,chi,a,was,9.0,7000.0,fd
5252,3,2019,"Watkins, Sammy",WR,kan,h,bal,8.9,7100.0,fd
5755,3,2019,"Williams, Preston",WR,mia,a,dal,8.8,5100.0,fd
5323,3,2019,"Beckham Jr., Odell",WR,cle,h,lar,8.6,8100.0,fd
5578,3,2019,"Hollins, Mack",WR,phi,h,det,8.2,4500.0,fd
5461,3,2019,"Sharpe, Tajae",WR,ten,a,jac,8.0,4500.0,fd
5335,3,2019,"Landry, Jarvis",WR,cle,h,lar,7.7,6200.0,fd
5725,3,2019,"Metcalf, D.K.",WR,sea,h,nor,7.7,6200.0,fd
5454,3,2019,"Fuller, Will",WR,hou,a,lac,7.6,6000.0,fd
5263,3,2019,"Adams, Davante",WR,gnb,h,den,7.6,8200.0,fd
5603,3,2019,"Westbrook, Dede",WR,jac,h,ten,7.5,5200.0,fd
5264,3,2019,"Brown, John",WR,buf,h,cin,7.5,5900.0,fd
5217,3,2019,"Woods, Robert",WR,lar,a,cle,7.3,7000.0,fd
5380,3,2019,"Parker, DeVante",WR,mia,a,dal,7.1,4800.0,fd
5287,3,2019,"Snead, Willie",WR,bal,a,kan,6.2,5000.0,fd
5594,3,2019,"Williams, Mike",WR,lac,h,hou,6.0,6100.0,fd
5726,3,2019,"Samuel, Deebo",WR,sfo,h,pit,5.9,5500.0,fd
5730,3,2019,"Brown, Marquise",WR,bal,a,kan,5.9,6100.0,fd
5550,3,2019,"Davis, Corey",WR,ten,a,jac,5.9,5500.0,fd
3851,3,2019,"Amendola, Danny",WR,det,a,phi,5.7,4900.0,fd
5579,3,2019,"Godwin, Chris",WR,tam,h,nyg,5.5,7600.0,fd
